datetime,evap_mm
2025-08-07 02:00:00,0.13426112984851102
2025-08-07 03:00:00,0.13064601291691247
2025-08-07 04:00:00,0.12968049831877693
2025-08-07 05:00:00,0.15495063110680007
2025-08-07 06:00:00,0.3418862593240988
2025-08-07 07:00:00,0.16604907182352235
2025-08-07 08:00:00,0.13348020711748632
2025-08-07 09:00:00,0.0825917921399082
2025-08-07 10:00:00,0.20476144339500024
2025-08-07 11:00:00,0.27229117835429406
2025-08-07 12:00:00,0.26290422992369145
2025-08-07 13:00:00,0.4018509771931065
2025-08-07 14:00:00,0.28586268242031565
2025-08-07 15:00:00,0.34534132729427824
2025-08-07 16:00:00,0.3002416177707232
2025-08-07 17:00:00,0.2984692155504831
2025-08-07 18:00:00,0.1939502747804056
2025-08-07 19:00:00,0.08215042699208652
2025-08-07 20:00:00,0.20131231162631025
2025-08-07 21:00:00,0.06870491836551196
2025-08-07 22:00:00,0.21476139849730203
2025-08-07 23:00:00,0.21332229215997245
2025-08-08 00:00:00,0.056090730828202595
2025-08-08 01:00:00,0.11459340278491936
2025-08-08 02:00:00,0.04191273974529963
2025-08-08 03:00:00,0.15055186162589962
2025-08-08 04:00:00,0.1064145680340971
2025-08-08 05:00:00,0.16895266517110485
2025-08-08 06:00:00,0.31682844574689284
2025-08-08 07:00:00,0.17647457581750814
2025-08-08 08:00:00,0.16434477631497657
2025-08-08 09:00:00,0.23468653551722696
2025-08-08 10:00:00,0.02746890488549525
2025-08-08 11:00:00,0.46737000552968766
2025-08-08 12:00:00,0.36809292678421457
2025-08-08 13:00:00,0.32707667698269915
2025-08-08 14:00:00,0.45546008875339794
2025-08-08 15:00:00,0.3976639187297053
2025-08-08 16:00:00,0.15747263221609842
2025-08-08 17:00:00,0.38519903464828076
2025-08-08 18:00:00,0.38917444119431366
2025-08-08 19:00:00,0.053329181828502215
2025-08-08 20:00:00,0.11416705875058142
2025-08-08 21:00:00,0.14689586744870553
2025-08-08 22:00:00,0.15334059400089473
2025-08-08 23:00:00,0.1007519989095158
2025-08-09 00:00:00,0.17827908761560707
2025-08-09 01:00:00,0.16928104381028675
2025-08-09 02:00:00,0.12041387705130546
2025-08-09 03:00:00,0.12795458870709808
2025-08-09 04:00:00,0.13537566173860682
2025-08-09 05:00:00,0.18079370720829502
2025-08-09 06:00:00,0.09513765287778142
2025-08-09 07:00:00,0.09726022202480067
2025-08-09 08:00:00,0.09128276669500224
2025-08-09 09:00:00,-0.011445327684100448
2025-08-09 10:00:00,0.08768586345510698
2025-08-09 11:00:00,0.20706339220149061
2025-08-09 12:00:00,0.14370746908511478
2025-08-09 13:00:00,0.17581789359709887
2025-08-09 14:00:00,0.17237424151011282
2025-08-09 15:00:00,0.3053809111159751
2025-08-09 16:00:00,0.24175184943140948
2025-08-09 17:00:00,0.12975669398949208
2025-08-09 18:00:00,0.1262537229434031
2025-08-09 19:00:00,-0.033321994021093815
2025-08-09 20:00:00,0.03814706604819662
2025-08-09 21:00:00,0.09636114803231521
2025-08-09 22:00:00,0.1969993517973876
2025-08-09 23:00:00,0.12930851694801504
2025-08-10 00:00:00,0.10422432336247311
2025-08-10 01:00:00,0.13825254861831127
2025-08-10 02:00:00,0.0597625706724898
2025-08-10 03:00:00,0.07433471710680806
2025-08-10 04:00:00,0.08433575276629313
2025-08-10 05:00:00,0.10749386545290918
2025-08-10 06:00:00,0.12200571068319732
2025-08-10 07:00:00,0.2459726305329184
2025-08-10 08:00:00,0.11584377832539872
2025-08-10 09:00:00,0.2362635281183998
2025-08-10 10:00:00,0.16813806705008005
2025-08-10 11:00:00,0.2113015590097973
2025-08-10 12:00:00,0.08864779015002
2025-08-10 13:00:00,0.11761245609278603
2025-08-10 14:00:00,-0.3184215606073906
2025-08-10 15:00:00,0.34770460735950337
2025-08-10 16:00:00,0.10982965523078292
2025-08-10 17:00:00,0.2698821377668992
2025-08-10 18:00:00,0.1411925576922215
2025-08-10 19:00:00,-0.09004097006811662
2025-08-10 20:00:00,0.08877023095240588
2025-08-10 21:00:00,0.1108698432545907
2025-08-10 22:00:00,0.13466940400439853
2025-08-10 23:00:00,0.10607945297141441
2025-08-11 00:00:00,0.12175081575318814
2025-08-11 01:00:00,0.15478804923901635
2025-08-11 02:00:00,0.07302352407288026
2025-08-11 03:00:00,0.09400961380720219
2025-08-11 04:00:00,0.09740887455501479
2025-08-11 05:00:00,0.109768404960505
2025-08-11 06:00:00,0.04878494210038298
2025-08-11 09:00:00,-0.1566127609279988
2025-08-11 10:00:00,0.17545480884749054
2025-08-11 11:00:00,0.10738216565431458
2025-08-11 12:00:00,0.14854805205689559
2025-08-11 13:00:00,0.0027155274804897545
2025-08-11 14:00:00,0.2667024124051238
2025-08-11 15:00:00,0.10906961209170163
2025-08-11 16:00:00,0.11797239519680147
2025-08-11 17:00:00,0.11722594970260047
2025-08-11 18:00:00,0.11905308007527537
2025-08-11 19:00:00,0.11708618120312053
2025-08-11 20:00:00,0.11908463406999203
2025-08-11 21:00:00,0.11692243444440464
2025-08-11 22:00:00,0.11859322306580111
2025-08-11 23:00:00,0.2006707375343808
2025-08-12 00:00:00,0.08601552170540572
2025-08-12 01:00:00,0.05577074905122004
2025-08-12 02:00:00,0.09504766293559896
2025-08-12 03:00:00,0.09888886001257902
2025-08-12 04:00:00,0.13692455231071676
2025-08-12 05:00:00,0.07531258976268873
2025-08-12 06:00:00,0.10222390774251267
2025-08-12 07:00:00,0.0848721318965886
2025-08-12 08:00:00,0.06811582124021243
2025-08-12 09:00:00,-0.18779713731191805
2025-08-12 10:00:00,0.12759658351259873
2025-08-12 11:00:00,0.08857496486299965
2025-08-12 12:00:00,0.09073583632149962
2025-08-12 13:00:00,0.09219415352049509
2025-08-12 14:00:00,0.09022543082730294
2025-08-12 15:00:00,0.0917425232602227
2025-08-12 16:00:00,0.09047816110609119
2025-08-12 17:00:00,0.09202068965080912
2025-08-12 18:00:00,0.09055402298849913
2025-08-12 19:00:00,0.09035172413797454
2025-08-12 20:00:00,0.09186896551722157
2025-08-12 21:00:00,0.09014942528739311
2025-08-12 22:00:00,0.09078160919540323
2025-08-12 23:00:00,0.09179310344831038
2025-08-13 00:00:00,0.09174252873557975
2025-08-13 01:00:00,0.09030114942530076
2025-08-13 02:00:00,0.09181839080460463
2025-08-13 03:00:00,0.06957137167088945
2025-08-13 04:00:00,0.07835893712990583
2025-08-13 05:00:00,0.08351133914419506
2025-08-13 06:00:00,0.08721770455301225
2025-08-13 07:00:00,0.17864220248088714
2025-08-13 08:00:00,0.08429608264611943
2025-08-13 09:00:00,0.11493877850310241
2025-08-13 10:00:00,0.13930132346757773
2025-08-13 11:00:00,0.20952693617041973
2025-08-13 12:00:00,0.217286383002687
2025-08-13 13:00:00,0.289395303864211
2025-08-13 14:00:00,0.2843105885866066
2025-08-13 15:00:00,0.28880945172659267
2025-08-13 16:00:00,0.3220444944219025
2025-08-13 17:00:00,0.3018776349090899
2025-08-13 18:00:00,0.22093119131540107
2025-08-13 19:00:00,-0.003568469622706516
2025-08-13 20:00:00,0.008371390496193953
2025-08-13 21:00:00,0.12289647234220524
2025-08-13 22:00:00,0.07761624441590698
2025-08-13 23:00:00,0.08102286264968939
2025-08-14 00:00:00,0.1005725272972029
2025-08-14 01:00:00,0.11609649310889836
2025-08-14 02:00:00,0.06280550920271821
2025-08-14 03:00:00,0.1134400162189877
2025-08-14 04:00:00,0.07621858978919249
2025-08-14 05:00:00,0.12519736413500482
2025-08-14 06:00:00,0.28384052486580913
2025-08-14 07:00:00,0.1545470881530946
2025-08-14 08:00:00,0.09992588788620083
2025-08-14 09:00:00,0.1596661562651036
2025-08-14 10:00:00,0.09098516683050661
2025-08-14 11:00:00,0.2862739247863999
2025-08-14 12:00:00,0.12307050536028896
2025-08-14 13:00:00,0.2597768911539049
2025-08-14 14:00:00,0.2882742981211095
2025-08-14 15:00:00,0.29871986113877824
2025-08-14 16:00:00,0.2512745644678205
2025-08-14 17:00:00,0.25052269155639806
2025-08-14 18:00:00,0.14951640728898496
2025-08-14 19:00:00,0.08848804019871181
2025-08-14 20:00:00,0.0482299690818877
2025-08-14 21:00:00,0.11532613963461813
2025-08-14 22:00:00,0.08239153685138945
2025-08-14 23:00:00,0.09539518783390122
2025-08-15 00:00:00,0.08877762280241086
2025-08-15 01:00:00,0.15765287037157805
2025-08-15 02:00:00,0.07594708643151193
2025-08-15 03:00:00,0.08130109386979711
2025-08-15 04:00:00,0.1190049239330051
2025-08-15 05:00:00,0.11320507345200781
2025-08-15 06:00:00,0.18740533698468198
2025-08-15 07:00:00,0.15699055218641433
2025-08-15 08:00:00,0.11168534642078498
2025-08-15 09:00:00,0.050040219619404525
2025-08-15 10:00:00,0.10055015509999521
2025-08-15 11:00:00,0.06220703231909397
2025-08-15 12:00:00,0.09936715591550183
2025-08-15 13:00:00,0.1593326432184199
2025-08-15 14:00:00,0.06969697685400433
2025-08-15 15:00:00,0.1717104757272807
2025-08-15 16:00:00,0.13697775139021928
2025-08-15 17:00:00,0.10675376158548033
2025-08-15 18:00:00,-0.01954103787107897
2025-08-15 19:00:00,0.01938318130757466
2025-08-15 20:00:00,0.04031153616031702
2025-08-15 21:00:00,0.06798282419288171
2025-08-15 22:00:00,0.03888403865769874
2025-08-15 23:00:00,0.039293490359625594
2025-08-16 09:00:00,-0.024548207264615485
2025-08-16 10:00:00,0.06337366565060165
2025-08-16 11:00:00,0.14757948950941113
2025-08-16 12:00:00,0.16210871898007895
2025-08-16 13:00:00,0.2476833989828151
2025-08-16 14:00:00,0.3150686226242101
2025-08-16 15:00:00,0.282364522252891
2025-08-16 16:00:00,0.2579140557558901
2025-08-16 17:00:00,0.13014482345391798
2025-08-16 18:00:00,0.007924654706300771
2025-08-16 19:00:00,-0.11584264678222667
2025-08-16 20:00:00,0.049951285632602094
2025-08-16 21:00:00,0.07890981324180757
2025-08-16 22:00:00,0.12577736371699189
2025-08-16 23:00:00,0.20355368658090356
2025-08-17 00:00:00,0.14451861124621246
2025-08-17 01:00:00,0.13621031385258675
2025-08-17 02:00:00,0.2285300440105118
2025-08-17 03:00:00,0.16290674872769273
2025-08-17 04:00:00,0.14726143704351102
2025-08-17 05:00:00,0.18990226816228528
2025-08-17 06:00:00,0.2614527327422138
2025-08-17 07:00:00,0.278103471550196
2025-08-17 08:00:00,0.17562349137259048
2025-08-17 09:00:00,0.17110618189090587
2025-08-17 10:00:00,0.07835978728729742
2025-08-17 11:00:00,0.30646322603320186
2025-08-17 12:00:00,0.3507413686351981
2025-08-17 13:00:00,0.42335246517461655
2025-08-17 14:00:00,0.4315878746902797
2025-08-17 15:00:00,0.3965266592361161
2025-08-17 16:00:00,0.476162434921406
2025-08-17 17:00:00,0.3410784970686791
2025-08-17 18:00:00,0.056208711236195086
2025-08-17 19:00:00,0.06026134191350252
2025-08-17 20:00:00,0.05976696168050921
2025-08-17 21:00:00,0.14860528458561362
2025-08-17 22:00:00,0.23184206134277474
2025-08-17 23:00:00,0.1697564830583076
2025-08-18 00:00:00,0.05351423874219563
2025-08-18 01:00:00,0.04075078829549739
2025-08-18 02:00:00,0.14875542563581234
2025-08-18 03:00:00,0.10136318070260586
2025-08-18 04:00:00,0.10751366676097973
2025-08-18 05:00:00,0.11745313472110297
2025-08-18 06:00:00,0.24888693222251845
2025-08-18 07:00:00,0.15600974993748196
2025-08-18 08:00:00,0.1370759786255178
2025-08-18 09:00:00,0.09839140049729167
2025-08-18 10:00:00,0.9462751036107022
2025-08-18 11:00:00,0.11456244923920167
2025-08-18 12:00:00,0.09754770548408942
2025-08-18 13:00:00,0.20488446161300544
2025-08-18 14:00:00,0.16515034620221059
2025-08-18 15:00:00,0.029467855773077645
2025-08-18 16:00:00,-0.1111582469007999
2025-08-18 17:00:00,0.0049453434135102725
2025-08-18 18:00:00,0.055394858520003254
2025-08-18 19:00:00,-0.04094367386599629
2025-08-18 20:00:00,0.12926998257060518
2025-08-18 21:00:00,0.13203064657409413
2025-08-18 22:00:00,0.17865223610138514
2025-08-18 23:00:00,0.14742428244520056
2025-08-19 00:00:00,0.11077216223000619
2025-08-19 01:00:00,0.06478476985461157
2025-08-19 02:00:00,0.11660313307598358
2025-08-19 03:00:00,0.17236531895039775
2025-08-19 04:00:00,0.13824030750410543
2025-08-19 05:00:00,0.17588571784150986
2025-08-19 06:00:00,0.16780349871649491
2025-08-19 07:00:00,0.18216121750810998
2025-08-19 08:00:00,0.15696999126939204
2025-08-19 09:00:00,0.10304761194478829
2025-08-19 10:00:00,0.05070003426911285
2025-08-19 11:00:00,0.08137642860859273
2025-08-19 12:00:00,0.17633475844519353
2025-08-19 13:00:00,0.1624279732396019
2025-08-19 14:00:00,0.17407429463492008
2025-08-19 15:00:00,0.24197921061960415
2025-08-19 16:00:00,0.19154324080290053
2025-08-19 17:00:00,0.22421877337737328
2025-08-19 18:00:00,0.09648700848981662
2025-08-19 19:00:00,-0.08346225520759276
2025-08-19 20:00:00,-0.010881618654906333
2025-08-19 21:00:00,0.08951176046699061
2025-08-19 22:00:00,0.13343642194561767
2025-08-19 23:00:00,0.12291449779038999
2025-08-20 00:00:00,0.0644195483739054
2025-08-20 01:00:00,0.10998297509280519
2025-08-20 02:00:00,0.09898312922109653
2025-08-20 03:00:00,0.0952705508974816
2025-08-20 04:00:00,0.11811438158039778
2025-08-20 05:00:00,0.08019324496811464
2025-08-20 06:00:00,0.2732125145381872
2025-08-20 07:00:00,0.12626284678381694
2025-08-20 08:00:00,0.1846833712676812
2025-08-20 09:00:00,0.13180482853439912
2025-08-20 10:00:00,0.14874701472112406
2025-08-20 11:00:00,0.24842111031628633
2025-08-20 12:00:00,0.22908843603369178
2025-08-20 13:00:00,0.25702082748321686
2025-08-20 14:00:00,0.2861569363014951
2025-08-20 15:00:00,0.27307159797879876
2025-08-20 16:00:00,0.17335111197471065
2025-08-20 17:00:00,0.1532883320120959
2025-08-20 18:00:00,0.1135675927864952
2025-08-20 19:00:00,-0.09427065231770371
2025-08-20 20:00:00,0.08043510835159395
2025-08-20 21:00:00,0.12274578330629993
2025-08-20 22:00:00,0.14646971200991743
2025-08-20 23:00:00,0.09113702532587808
2025-08-21 00:00:00,0.13749786004092357
2025-08-21 01:00:00,0.05318719697189067
2025-08-21 02:00:00,0.1454638334004983
2025-08-21 03:00:00,0.08666914659571034
2025-08-21 04:00:00,0.06227283830020269
2025-08-21 05:00:00,0.07049131241669215
2025-08-21 06:00:00,0.29324437574348394
2025-08-21 07:00:00,0.24733210701259623
2025-08-21 08:00:00,0.04476337371210093
2025-08-21 09:00:00,-0.1475310084114767
2025-08-21 10:00:00,0.011364268594093119
2025-08-21 11:00:00,0.25007111459350995
2025-08-21 12:00:00,0.236619503668976
2025-08-21 13:00:00,0.3213818004222162
2025-08-21 14:00:00,0.3862089314864079
2025-08-21 15:00:00,0.36049985864877954
2025-08-21 16:00:00,0.30642903218659967
2025-08-21 17:00:00,0.24034912953470666
2025-08-21 18:00:00,0.10641570867170458
2025-08-21 19:00:00,-0.05843932762661552
2025-08-21 20:00:00,0.07987337319590893
2025-08-21 21:00:00,0.05350992817960787
2025-08-21 22:00:00,0.183020621521905
2025-08-21 23:00:00,0.09427550896998582
2025-08-22 00:00:00,0.12497336261699843
2025-08-22 01:00:00,0.13568619765811718
2025-08-22 02:00:00,0.05818173746757793
2025-08-22 03:00:00,0.09454209895341137
2025-08-22 04:00:00,0.09038066988628657
2025-08-22 05:00:00,0.08613199891811973
2025-08-22 06:00:00,0.2134775866148857
2025-08-22 07:00:00,0.26815585703300826
2025-08-22 08:00:00,0.153814796410785
2025-08-22 09:00:00,-0.019565498756378474
2025-08-22 10:00:00,0.180350081885706
2025-08-22 11:00:00,0.20778413131699836
2025-08-22 12:00:00,0.2695748359092818
2025-08-22 13:00:00,0.3709588534096042
2025-08-22 14:00:00,0.34226109865241483
2025-08-22 15:00:00,0.4491285193877843
2025-08-22 16:00:00,0.3927896472002885
2025-08-22 17:00:00,0.1574786175616225
2025-08-22 18:00:00,0.06112138786608057
2025-08-22 19:00:00,0.21273630649821484
2025-08-22 20:00:00,0.15253785921970575
2025-08-22 21:00:00,0.18169960646309846
2025-08-22 22:00:00,0.20453993320288077
2025-08-22 23:00:00,0.28625174987340074
2025-08-23 00:00:00,0.2547485095556965
2025-08-23 01:00:00,0.2286240139634117
2025-08-23 02:00:00,0.21860732007519346
2025-08-23 03:00:00,0.1708533555188012
2025-08-23 04:00:00,0.16994487936270275
2025-08-23 05:00:00,0.168940665435116
2025-08-23 06:00:00,0.2664744801541019
2025-08-23 07:00:00,0.2881727635847824
2025-08-23 08:00:00,0.19659144710161058
2025-08-23 09:00:00,0.15673212244558954
2025-08-23 10:00:00,0.294707274507914
2025-08-23 11:00:00,0.2995329284660784
2025-08-23 12:00:00,0.3443471734203172
2025-08-23 13:00:00,0.2851636696005926
2025-08-23 14:00:00,0.3413685413453038
2025-08-23 15:00:00,0.2187975839563876
2025-08-23 16:00:00,0.40970734439162015
2025-08-23 17:00:00,0.18806087562168727
2025-08-23 18:00:00,0.3006993752537994
2025-08-23 19:00:00,0.2963420425396066
2025-08-23 20:00:00,0.29385836490098427
2025-08-23 21:00:00,0.2995188334789134
2025-08-23 22:00:00,0.2934321431341118
2025-08-23 23:00:00,0.2990259924161762
2025-08-24 00:00:00,0.29441926611582403
2025-08-24 01:00:00,0.294007951067897
2025-08-24 02:00:00,1.1659477117124766
2025-08-24 03:00:00,-0.0528071359661908
2025-08-24 04:00:00,-0.05311211485908984
2025-08-24 05:00:00,-0.1388663722663921
2025-08-24 06:00:00,-0.22785282135151874
2025-08-24 07:00:00,0.051873889436109266
2025-08-24 08:00:00,0.10492323540128723
2025-08-24 09:00:00,-0.11006194721088036
2025-08-24 10:00:00,0.19976581192378262
2025-08-24 11:00:00,0.10755451833509255
2025-08-24 12:00:00,0.18107997282700694
2025-08-24 13:00:00,0.22943044355071152
2025-08-24 14:00:00,0.1490716187717851
2025-08-24 15:00:00,0.13745894408540948
2025-08-24 16:00:00,0.03446901155109572
2025-08-24 17:00:00,0.0887317552588911
2025-08-24 18:00:00,0.11090122775300415
2025-08-24 19:00:00,-0.023103622725386685
2025-08-24 20:00:00,0.03790189603628846
2025-08-24 23:00:00,-0.01859675542499417
2025-08-25 00:00:00,0.07304424341859317
2025-08-25 06:00:00,-0.10243575180598441
2025-08-25 07:00:00,-0.06244739599841864
2025-08-25 08:00:00,0.05422064336562471
2025-08-25 09:00:00,0.02265781236170028
2025-08-25 10:00:00,0.012715411285199707
2025-08-25 11:00:00,0.00864277793328938
2025-08-25 12:00:00,0.006068660422386074
2025-08-25 13:00:00,0.004559358127323776
2025-08-25 14:00:00,0.003366765971577479
2025-08-25 15:00:00,0.002395974657900979
2025-08-25 16:00:00,0.0017174984216978828
2025-08-25 17:00:00,-0.055432321970187104
2025-08-25 18:00:00,0.03642146200220964
2025-08-25 19:00:00,-0.008996718875522447
2025-08-25 20:00:00,0.10514361557770258
2025-08-25 21:00:00,0.09157785264909535
2025-08-25 22:00:00,0.0452527277119259
2025-08-25 23:00:00,0.11528457955120075
2025-08-26 00:00:00,0.08545832841588208
2025-08-26 01:00:00,0.1400204933929956
2025-08-26 02:00:00,0.10504075979000049
2025-08-26 03:00:00,0.10342798322059821
2025-08-26 04:00:00,0.13825691680639807
2025-08-26 05:00:00,0.12372023510690155
2025-08-26 06:00:00,0.20368741241119892
2025-08-26 07:00:00,0.18771352476150582
2025-08-26 08:00:00,0.1441592787542163
2025-08-26 09:00:00,0.1017919990262044
2025-08-26 10:00:00,0.09820035853149989
2025-08-26 11:00:00,0.17896573930758564
2025-08-26 12:00:00,0.15237771453431037
2025-08-26 13:00:00,0.19736331243009886
2025-08-26 14:00:00,0.2159535845089806
2025-08-26 15:00:00,0.26299981178462417
2025-08-26 16:00:00,0.21380653908809677
2025-08-26 17:00:00,0.29165253668509195
2025-08-26 18:00:00,0.08340619976669927
2025-08-26 19:00:00,-0.028465446651807724
2025-08-26 20:00:00,0.25610824088849427
2025-08-26 21:00:00,0.11715555724410365
2025-08-26 22:00:00,0.05965049329779504
2025-08-26 23:00:00,0.007395719185922189
2025-08-27 00:00:00,0.09497098061657994
2025-08-27 01:00:00,0.14280428737231432
2025-08-27 02:00:00,0.12618926628618965
2025-08-27 03:00:00,0.09689444006289705
2025-08-27 04:00:00,0.1096449814138225
2025-08-27 05:00:00,0.09567960019617772
2025-08-27 06:00:00,0.1315000749804085
2025-08-27 07:00:00,0.21118891868380274
2025-08-27 08:00:00,0.15153324284779046
2025-08-27 09:00:00,0.11918397103721645
2025-08-27 10:00:00,0.13103722401339724
2025-08-27 11:00:00,0.16930682674458808
2025-08-27 12:00:00,0.1892135505900967
2025-08-27 13:00:00,0.18271805949589748
2025-08-27 14:00:00,0.23486364384191916
2025-08-27 15:00:00,0.2771599993313032
2025-08-27 16:00:00,0.27747304554929997
2025-08-27 17:00:00,0.08809320796109432
2025-08-27 18:00:00,0.19040558032600075
2025-08-27 19:00:00,-0.016824689757612532
2025-08-27 20:00:00,0.056323291715017376
2025-08-27 21:00:00,-0.014068271458000936
2025-08-27 22:00:00,0.008878089615677709
2025-08-27 23:00:00,-0.02269389141028455
2025-08-28 00:00:00,-0.023246675998194632
2025-08-28 01:00:00,0.12055015533030655
2025-08-28 02:00:00,0.1539588016168807
2025-08-28 03:00:00,0.08784098174919563
2025-08-28 04:00:00,0.10969214231440105
2025-08-28 05:00:00,0.11829452170499621
2025-08-28 06:00:00,0.26573049882972555
2025-08-28 07:00:00,0.15986423570538477
2025-08-28 08:00:00,0.09601353035020566
2025-08-28 09:00:00,0.13101496040320626
2025-08-28 10:00:00,0.11619499049169235
2025-08-28 11:00:00,0.14577731970570085
2025-08-28 12:00:00,0.15948654134538742
2025-08-28 13:00:00,0.24764639564901358
2025-08-28 14:00:00,0.22555532297150194
2025-08-28 15:00:00,0.23622151389540136
2025-08-28 16:00:00,0.2542287094447033
2025-08-28 17:00:00,0.10055672955169825
2025-08-28 18:00:00,0.0036521589540825516
2025-08-28 19:00:00,-0.04243573127388345
2025-08-28 20:00:00,0.1476923686572036
2025-08-28 21:00:00,0.10288321906227793
2025-08-28 22:00:00,0.14009860354610737
2025-08-28 23:00:00,0.12821955578920097
2025-08-29 00:00:00,0.11785039583099888
